,Perpetrator Capacity,Aggressiveness,Anger,Autonomy violation,Betrayal,Callousness,Challenge authority,Coldness,Contempt,Vice Investment,Deception,Deliberateness,Lust,Disgust,Disrupt social order,Fairness violation,Guilt,Harm to life,Harm to others,Harm to property,Harm to society,Harm to the environment,Harm to the self,Hate,Hedonism,Impulsivity,Injustice,Irresponsibility,Norm violation,Oppression,Perceived harm,Psychological harm,Self-indulgence,Selfish,Sense of dirtiness,Sexual relevance,Shame,Premeditation,Risk,Unjust-gain
Gamble,-0.454363289475993,-0.310493744864259,0.104485218447966,-0.32568664357697,0.702879930125118,-1.27976540312512,0.0913757783951062,-0.147155784994807,0.381846901339924,0.898656343767003,-0.0438859610360927,-0.0059679835490635,1.742682400719,0.269969465343327,0.183690189459672,-0.247433184356526,-0.255934815015351,0.232816035906275,-0.144208522954263,0.400298110863465,0.641445357238007,-1.00144382138255,2.50842158825199,-0.367565447648478,1.66680774729718,1.30365386429829,-0.883871916989829,-0.176280885140284,0.186487714606227,-0.403824955039878,0.301273778002196,0.555705871720156,1.68542161463925,0.829619920130783,0.317215112379802,-1.06849881100343,0.179643984806793,-0.129196079556289,-0.0317433639247722,0.465368899707689
Hack,1.42562592625953,0.882777652174317,-0.470215727275491,-0.685508207878229,0.607331439123716,1.22758285732656,0.424358805072044,0.0668926628704705,-0.174066441232617,0.668155882108568,0.74824563715622,0.795335444359866,-0.0836501019738569,-0.675058635465077,0.990592279871628,0.721151548115799,-0.239960037750726,0.290961962376542,0.369923016101698,1.02972514885959,0.784847231902009,1.30947791960354,0.0304438404610168,0.567057322670884,0.60821562339436,-0.781483845678095,-0.900411343873507,0.101302790298408,0.0915967849367299,0.303437385379987,-0.601023708355624,0.494055617263533,0.737624606480738,1.14843321021657,0.521623319349129,0.143105384792315,0.229141288319724,1.69738689821093,0.093052104260346,0.818786154113028
Harass others,0.0311118373183607,0.477535842606557,1.11021187346402,0.440859295936413,-0.147324698137355,-1.52096445278826,-0.403738269604292,-0.427283583242737,0.0174842236238386,-1.37844177038386,-0.808836573015924,0.947180614488728,1.07774303178082,0.646280371015613,0.0284024022625277,-0.57871058495725,0.801506691140239,-0.467011721968015,0.107456705197079,-0.140788290220923,0.123370937496,-1.01857204742752,-0.372389231141094,0.214766039110981,1.30943032872379,1.1020065051704,-0.0976978257856229,0.217437262894971,-0.143268389494175,0.936667184068911,-0.0042769616962476,1.4547720825459,0.974573858520365,0.196998862629632,0.962572084004552,1.35678221728664,0.880443307044044,-0.061433589701255,0.790866763862133,-0.6447953003147
Harbor fugitives,1.01338732714644,-0.601326916902335,-0.256009011142202,-0.0925726729304341,-0.0561997483860186,-0.774930182899948,1.39476648281626,-0.186073684606676,-0.911120086441154,0.524636726736336,1.34552133418893,0.175148544676927,-0.567242370292529,0.0229734844502218,0.575996178168247,0.390639222343252,-0.463606919455475,-0.0288406332099285,-0.0837224595359146,0.0151881468263624,0.696275485786007,-0.484819489864022,-0.180211985973115,0.184365903491288,-0.908279140150149,-0.0153489642380631,-0.0954925688677993,0.610598262607535,0.614138053049166,-0.386574654054027,-0.0627212306989698,-0.402244235990444,-0.559360773104591,-0.343982625982125,-0.35640284240548,-0.361433605832307,0.0855991081322236,0.227308054262313,0.987419626253694,-0.0368556197104263
Hijack vehicles,1.43468611525103,1.68684583369135,0.945638420825027,0.740127231225884,-0.364078219390535,-0.101816555933054,1.33768367824307,0.602013782533664,-0.461392438517301,1.44663857337008,-1.21725736584503,0.603242156847451,0.0809770531984567,0.796178294202552,1.23132550021553,0.744103792961115,1.44271650078977,1.39573456531162,1.1432805412363,1.5473460682643,1.28675379322602,0.198457851821768,0.562626980926192,0.662135936131653,-0.48484229058902,1.31678760512297,0.462253659931818,0.113064810444116,1.0501234055847,1.29532969206638,0.837867358904384,0.612613798910884,-0.697927587162853,0.737210270830555,0.359025881987164,-0.947693700572183,0.303387243589121,1.15662220084563,1.5157204415707,0.576974348467269
Hire child labor,0.139079089467027,-0.896722177913557,-0.0195108643869137,0.13634104599274,-0.0530147986859716,0.652070706269868,0.508397378471461,0.60039220338317,0.22319298110012,-0.286318985538686,-0.12691151892149,0.129046155673948,-0.278801875501037,0.212337069801602,-0.35216412693545,0.282610656604632,0.281172696126372,0.0891125319154711,0.400454076684293,-0.41354000668591,0.450524037832405,-0.824791630605244,-0.41562911130389,-0.696928950395813,-0.582002994054209,-1.4208799676194,-0.413049565034435,0.629071553071676,0.272628765228299,0.818933879840482,0.0464772719113796,0.831077008293071,-0.318808783899449,0.816682569228752,-0.324812483146584,-0.78875207488715,-1.17757207751778,0.411568617809006,0.436655626663372,0.63277707284706
Human trafficking,1.61135980058521,0.745113053277618,1.17813107614043,2.48008150762818,1.01142193231714,1.3138255407817,0.911643787860883,1.6491485189655,0.0242509590671375,1.32241839533009,0.861558579678382,0.921911199881439,0.287725609401187,1.36467176109511,0.913412763627114,0.848536507007301,-0.0565829070672186,1.27425111179339,1.13950016227265,0.773243983294557,0.950392043095011,-0.890689008375551,0.099045573411606,0.601733052285988,-0.0654059345193843,-0.546768813573057,1.56396326179465,1.21689580694185,0.685985120227383,1.37349511840852,1.53965429273824,0.86010400309973,-0.286384149409816,0.837705764444553,0.914760694685022,0.33386198380048,0.127053099824303,1.30983886509913,1.17617277188369,1.33100866164919
Incest,-0.18678570792713,-0.566826119042916,0.800047514575084,-0.200379133830033,1.65376435723907,-1.44804380986684,0.236302676672592,-0.310286647534557,1.35459114721967,0.0302929693430883,-0.281101840708657,-0.322830434950495,1.26835040987877,1.33849555659828,0.262151387201387,-0.226623149030107,0.724206518931971,0.0963115513832184,-0.236089733575468,-0.88008899537602,-0.474277463677208,-0.23743235477128,0.319448851463633,-0.768797196452924,2.43490249766388,0.425569477733547,-0.795661640276874,-0.345653975238469,1.55343002579115,0.699331793005253,0.167979831153882,0.6954464484885,1.48736344841197,-0.70900074071803,1.86142620321172,2.68782950511171,1.57645788994171,-0.043207816567832,0.0689249804112231,-0.195831381165741
Incite evil behavior,0.813651342561175,1.06007701908523,1.11329910994931,0.613069616594214,0.44132800021219,0.514184399654831,0.72015151967857,1.46661030232006,0.4136458259406,-0.281521834707144,0.2745840592386,0.640163983538149,0.693184286495498,0.868910312291628,1.04084635280537,0.982807139352398,0.742246721943941,0.497493272631323,0.828674458131769,-0.134263129539942,0.966591853802375,0.0050393582033964,0.225980827677388,0.857726226679521,0.625224714602946,0.412167701381826,0.217653913463189,0.15036721719193,0.42499734864037,1.37922888322484,0.537101530118444,0.998466790090446,0.193434936724656,0.896406893943222,0.819366678674285,0.14149034320901,-0.239283193107198,0.563055563333559,0.293103021441945,-0.0398994046765965
Incite suicide,-0.432165826446826,1.33100289378594,-0.234588339528874,1.32816247249642,0.050496066565547,1.47607397128184,-0.992246128419269,1.46258583770111,-0.978579233629732,0.497672521787613,0.21450990789295,0.0648321138483692,-0.410332113018917,0.340309625119407,-0.682503601518466,-0.944722382757219,1.68872807066499,1.26615221489217,1.30097634943413,-0.110283164037339,0.212926814124401,0.280117826803729,-0.677470607845262,2.40614936018348,-1.5335870458974,0.690924649497616,0.418454807258373,0.20279222126994,0.663140608428684,0.217185880450736,1.08850554955933,0.870122169448931,-0.599822282809604,-0.865173048035418,0.732070859706186,-0.249866533257566,-0.173766762275536,-0.416402218823634,0.0040313369549617,-1.15179405281864
Infidelity,-1.18329667651912,-1.35601566947708,-0.152467849020125,-0.812915843486846,2.22296955969287,-2.20376683650695,-0.960764096806177,-0.672105180895808,0.723685340797195,-0.240403399008213,0.650047505148908,0.270446773027243,0.456065060153558,0.659500676317039,-0.950673924585061,-0.585039840353989,0.477936770838328,-1.07811030633248,-0.151671089220163,-0.760678554914076,-0.877694288266741,-1.09790056363087,-0.0688365370689445,-0.992231938085732,0.671775911594867,0.310314201108749,-0.657833082912883,-0.152084729411972,0.593529501721331,-1.37297822860856,-0.457476380980516,-0.0720058100200031,1.00568840676799,-0.359524248818982,0.572303040085326,1.40542188630385,1.71451036919414,-0.156507427908071,-0.714714926174238,-1.21378580662964
Infringe patents,0.145898073813259,-0.180159064825524,-0.0976775257127449,-0.0729714982214161,0.246258720497366,-0.247539751665887,0.27384046248695,-0.166717150326036,-0.195632328443001,0.407211963249963,0.405798652967255,0.0231493147686079,-0.189628833116034,-0.283878044215378,0.0632766527340498,0.605907118734582,0.360355276298864,-0.513331728806547,-0.244169701445639,0.707688656012265,0.0772943908740834,0.0722108872775133,-0.755226532699412,0.0264674918510813,-0.509460712075132,-0.740385064866152,0.730100489742508,1.02546151603256,0.421333606182088,0.0448644527078725,0.0765538547899739,-0.349579443721831,-0.342321384348072,0.65102611369371,-0.198304341656238,-0.335439936559948,0.0754912377306354,0.43897579545325,0.0023236094955863,0.923460317107541
Insult others,-0.430202785498669,0.737004652954253,0.187642703776133,0.383105834740199,-0.0208114183854995,0.818572840940429,0.214658779938591,0.321075194710487,0.64002388440732,-0.987388314205473,-1.29985932394529,0.3169316854599,0.0188131534589109,-0.144822698221725,0.269878626372919,0.261724113795395,0.0342736386253357,-0.395021527290541,0.631669254822765,-0.916874588715048,-0.287855026614006,-0.157994419924883,-0.366383692229595,0.853651428959774,-0.22142518068762,0.321035622190126,-0.503465098665213,-0.821511704561942,-0.959897300590135,-0.38082455372541,-0.800964628628095,0.64818125340509,0.175967120164584,-1.05938732764807,0.368704300877757,-0.802609131671911,-0.234895932114006,-1.20705361523069,-0.763876777277466,-0.967211041175712
Intimidation,0.239540596813915,0.414576498919249,-0.154283870482062,0.299450821249926,-0.40779321527353,0.662365385270538,0.354404387702939,0.654953572446868,-0.342346884655105,0.144477252791347,0.0622631615904959,0.446339068223865,0.0519252022856955,-0.312145103436716,0.192606234657594,0.733572762973264,0.553453899725646,0.684302053204822,0.764099000815388,0.214928925137826,0.249695253268354,-0.175694494534152,0.146206717216616,0.590826976036076,0.047784498975218,-1.04259512159745,-0.0067309779253887,-0.490326823030669,-0.495059976195637,0.761331404195574,0.55965896727739,1.01264305181042,0.0813069671883126,0.184926719718597,-0.169210834686243,-0.278667474810206,-0.0541579841395823,-0.0693467405014804,0.247700606011316,0.0780323422479661
Invade homes,0.617100443757738,0.588441014202742,0.0336202565720077,1.40201689863219,0.186455018654775,0.675188101578998,0.697425129076414,0.359087425115963,-0.116986646674906,0.538933122290823,0.0276303005597202,0.210414303235437,0.113322348646209,0.0114919413976042,0.437987180689771,0.253365264342863,0.345045369383252,0.485326651238781,0.289995003727452,0.634438977811211,0.383133532319152,0.244316978023825,0.101153900901813,0.212889487529518,-0.42298195915264,-0.362454971747629,0.957517609393093,0.0530785077010086,0.93471551814882,0.52851711047728,1.01388372461434,0.0369255390053833,-0.11506249909225,0.345993037436659,-0.284593092713403,0.264023891760263,-0.129819475560757,0.638144338525418,0.372912579722292,0.672393049516684
Kidnap,0.885034649766905,1.02920599179627,0.486158554249058,2.23996711744271,0.0593260256801925,0.746632314187314,0.350140929233605,0.650713466053355,-0.0811791447752262,0.764677073600354,-0.237876443279843,0.198400389616986,0.140886733659349,0.160847818805699,0.549679464116315,0.105636508930664,0.310053261188296,0.780334514036443,0.724523724298513,0.853088401566817,0.650742442723813,0.342472334801438,0.170821449757106,0.783836561361437,-0.468853552333524,0.331757043271502,1.48815755524446,0.81172880709913,0.484838475458972,1.24863331278479,0.668686580212293,0.612052878481585,-0.0673144862809318,0.455509888286308,-0.0058317777645376,0.320110469114886,-0.0558673786821544,0.847755323521338,0.669481924511822,0.817386085759414
leave someone dead,-0.779117483058289,-0.259768098318086,0.21156048751433,-0.0092676804171076,-0.124693290322507,1.78790773138771,-0.632644919394762,1.06960397692949,-0.0759403818513822,-0.442679574623925,-0.571837048072324,-0.647046134777131,-0.890356353276899,-0.181413091604383,-0.487266179547406,-0.460321425255122,0.642030890508351,0.773948287089247,-0.0207277575426117,-0.453943380644433,-0.212389903451166,0.0869974514733391,-0.592463173188297,0.41200604533486,-0.914844052546446,0.147018710792399,0.290427391751376,0.199379942897999,-0.0188791414976124,-0.363945226954309,0.398680893006733,0.0127858889247361,-0.574022036011401,-0.770358760549096,-0.348710060422764,-0.236655145785357,-0.112602997547514,-0.485441783411991,-0.76620271431891,-0.529999695806525
Litter,-1.24907129530154,-1.23614974410309,-1.00983752436388,-1.51365783933424,-1.44203202858492,0.020786283264488,-1.12299293317976,-0.873739071498533,-1.57946534099466,-0.436817355248646,-1.15038911404957,-1.39374397904692,-1.08868418544769,-1.67800039017854,-1.16104048449837,-1.27208697209384,0.0194399168796125,-0.752401422296572,-1.23450067630643,-0.973911484310405,-1.1311946228523,2.49509504907923,-1.0192715653226,-1.38717387092277,-0.94837199799896,-1.05378045032177,-1.80456668018129,-0.152394936536694,-0.654115718495081,-0.823993000480947,-1.8826962742048,-1.11765817781675,-1.17420152234025,-1.00075120493732,-0.80105705886473,-0.372600464779733,-1.11966023240765,-0.641062769284602,-0.960875337769689,-0.762822491165606
Mislead others intentionally,-0.345833791556577,-0.341387944459668,-0.386178219544943,-0.190578546475524,0.0337581394184928,0.073204921717115,-0.390690530438405,-0.0344905357194907,-0.609374629995791,-0.205682379501801,0.666184444739096,0.218004615507964,-0.196886000927154,-0.420693903060591,-0.384470563046219,-0.172618633073497,-0.200646224198776,-0.191878983267137,-0.147977411404343,-0.280714807696312,-0.273661411777112,0.0568618899917087,-0.586544193176689,0.388309529364638,-0.507417906887987,-0.413739102586879,-1.84867181853777,-0.464215138307199,-0.537589919898858,-0.0607458306457577,-1.04191907100774,-0.506777237000364,-0.223911153880144,-0.28086880167282,-0.4998246549357,-0.0455486534312007,-0.455659171452266,0.217123439394677,-0.598190879091267,-0.263984580856255
Mock disabilities,-0.567615651869699,0.0585466667134676,0.731804887124026,0.0152337879691651,-0.2097598232097,1.57816287137182,-0.486927396507085,0.350437360042656,1.61636714122614,-1.27680825595539,-0.804247575343687,-0.175715725371258,-0.33867520395954,0.296433320439017,-0.366238741140741,0.513925566083805,0.113386821269193,-0.266467608223623,0.129521774250201,-0.766271549783488,-0.253912566084291,0.132590233517563,-0.396411386787092,-0.160014427323234,0.926144952300722,0.0138984418001039,-0.966569051408223,-1.13772224952116,-1.27217746659309,-0.44356225552514,-1.15470625680247,0.952028936084159,-0.2374898593064,-0.361474452456812,-0.49477657991556,-0.402294157889934,0.392482389912397,-1.52631460719371,-1.15787389826191,-0.565918592282631
Money laundering,0.84086622843336,-1.19511130981341,-0.072714239816767,0.194094507188954,0.640507998499203,-0.670223618705098,0.678456567095754,-0.205938029200234,-2.03960335113897,1.07153169001083,0.333823847371115,0.20396253780379,0.0299597837570367,0.0587700034202369,0.767319648040327,0.211994249963878,-0.236853831060382,-0.399520914457883,-0.463560536359471,1.26334472381758,0.703656464629008,-0.964409819123154,0.0840317261328574,0.0672154690485539,-0.562800625295042,-0.525956643238621,0.789060483725993,0.271347995833492,0.714433002844629,-0.805972596772514,0.674952534978667,-1.44278987691536,-0.75473998092674,0.53236888154838,0.323409300469781,-0.964274794160786,-0.202722684830601,1.10588378479654,0.795373266879928,1.54360154077942
Murder,0.973371492433996,1.92778115758564,1.42150821906422,2.73524679982236,0.675011620249709,1.01910460897432,0.848515755720047,1.37510164253193,-0.178751104231824,0.817111369123689,-0.579386689404068,1.41094869434013,0.442385104787677,1.29196008193726,0.946012053882017,-0.156006742389352,1.45336635229952,2.08414080191497,1.4507513636129,-0.288827873170669,1.34334129768902,-0.326499130205119,0.108053881778855,1.99177377668303,0.269302020935549,1.31317943456674,1.1615038742918,1.24601878170986,1.20424718688261,0.128418706627714,1.87004099860159,1.0386328649637,-0.424489074087883,-0.298547881742846,0.620343192033179,0.178932390581974,-0.513730741903519,0.854194536763561,1.51190724670948,-0.922878876807323
Negligent homicide,0.451655609673656,1.37035091117933,1.0240067316055,1.41671777966395,0.0128074951149939,1.10978797260736,-0.360529757809308,0.835521180204876,1.25631732785853,-0.153817462296039,-0.492901733273446,-1.75676108973364,-0.237988059947901,0.27533894318883,0.406591319407726,0.165707222859157,1.10192125247777,1.37912144346298,1.41114739351755,0.205672645167295,0.759541018726009,0.915065795541012,0.218925369375767,0.205758591519961,0.076457719294337,1.46688750026224,-0.679885652091122,0.797614382924282,0.226239320278585,0.601005077385906,1.01644706974604,0.949319034789362,-0.204629729115441,-1.45289841758487,-0.179868481841061,-0.038102280854556,0.070749917078344,-0.589847488423021,1.42420376490161,-0.885057030283243
Not return items,-1.04945297550838,-0.800011075874871,-0.442668078637508,-1.04812993999506,-0.236197663252296,1.65439808897148,-1.76468026121193,-0.769842178784705,0.775358593273295,-0.692706191696462,0.905362648367918,-0.430070046888161,-0.376892222124541,-0.673106098066713,-1.20356538838067,0.613901967656778,-0.0884416958165559,-1.50514305203295,-0.779704955492495,1.0598412750795,-1.62039330223511,-1.26859364677189,-1.7394682706315,-1.3345149465445,0.0666103506998921,-1.54449164596939,-0.961055909113663,-0.591648225142976,-0.666797903927594,-0.465769217670885,-1.23673330101682,-1.41710227089177,-0.47470904669809,0.6015361039034,-1.21753576391469,-1.1434367404688,0.439279840506442,-0.885538353244986,-1.18175251165491,0.465707098037263
Online bullying,-0.783550156167032,1.21609527777482,0.573650172320388,0.708625343300677,-1.01911620770015,1.01181254468218,-0.65418907466916,0.473909029644596,-0.448067174875113,-0.96854236451013,-0.295786633259815,0.286013813469807,-0.305553788216538,0.705613101208414,0.710331259150275,0.433789442652445,0.373471409210872,0.603842423859409,1.01078725946277,-0.905210863997795,0.538252243509205,-0.781461847961755,-0.468477853725084,0.704921312188999,0.100747895160634,1.33085947029228,0.533005652712001,0.0530785077010086,0.316001010506488,0.131221880537915,0.549633439651192,1.40236936625777,-0.193913895494936,-0.672960977490941,0.766293748903324,-0.219073073735876,0.208022438820873,-0.477154795935044,-0.774692384520177,-0.45376397385455
Organize a mafia,1.51934225614032,1.20381684299944,0.643267355063707,0.407257282149525,0.567187802279377,0.270148838968965,1.49139102180734,0.823055290485449,-0.980609254262721,1.84892711494376,0.083723474234193,0.725701627636616,-0.665311281088536,0.112576645997041,1.735639306723,0.52404914550665,-0.60604868339838,1.50371985732783,1.17109332932598,0.954928926005609,1.43700943395852,1.20809733841845,0.653056537997423,1.81185578505726,0.498663647781161,0.129699492122483,0.659807925486873,0.646698616747053,0.482208096258154,0.332816804246514,1.60857979516836,0.39772709467506,0.506218027003441,0.492324700184947,0.220237355096059,0.279011134027468,-0.444022039456141,1.13734494080067,1.44656295295144,1.14058186470315
Organize organ selling,1.08133874458266,1.13084124008915,0.0197313416039005,0.603619050216652,1.25198885063317,0.731473184117629,1.2985713862207,1.4506402046258,0.48664454769255,1.85835008979143,1.03441082533265,1.0026742308812,1.00528993484301,0.888652634875092,1.4289645021028,0.551814986145913,-0.177244245526643,1.59970678356447,1.31657791341109,1.04950977066795,1.22911186321401,1.44280032773735,1.5493832205387,0.478770038743026,1.17608054567401,-1.30862038217911,1.36855299602082,0.501211475252457,0.637494411220712,1.46927022700704,1.22009059965318,0.726956578544107,0.872496305497446,0.906114574273751,0.564982635978986,0.308521532735755,0.156545243167425,1.46461328774011,1.30911461090867,1.1862574279918
Police brutality,1.33162646547275,1.65904560401124,0.668737056067361,1.238907123375,0.065447635990766,-0.0807817550903383,1.34323339535435,1.36983151029282,0.971593921128958,0.185772054329674,0.269577879959796,-0.313317243568927,0.492544941129241,0.431053800708396,0.994307298704095,0.943023248287184,0.599603256267896,1.45422659848707,0.767402861422273,0.352676986278232,0.88642355978901,1.55714280971323,1.6094386096537,1.02343466728258,0.130618246563784,1.84776598417815,0.753531344494387,1.18058575886851,0.63187667278468,1.74491566151011,0.670395476966758,1.0951455982156,1.15471071679611,-0.258503700379414,0.796490415841974,0.0788536471364799,1.2182624035198,0.320439752141891,0.664684679363847,-0.0644469667648781
Pollute water,-1.16241705916144,-0.737334194414259,-0.703230837996093,0.524864330403633,-1.63328067485916,0.0103690485614287,-1.20868509575928,-1.42755468222529,-1.67690633137816,-1.31153864896539,-1.41550206528567,-0.0350563956580858,-1.62754414157421,-0.574112451969634,-0.954888782314988,-1.36245323894197,-1.03177649750063,-0.834161714823132,-0.164946601840554,-1.22461747933179,-0.395687612758407,3.71039228607995,-1.13869599624841,-0.674907065660414,-1.24555151450989,-1.58670724147731,-0.902249057971694,0.684698989525491,-0.33477124364581,-1.52638829169409,0.118849049462997,-2.33569106229545,-1.72387627845022,-1.79620026473523,-1.21863382453064,-0.753339596437206,-1.10035628403761,-0.666355678939148,-0.439408559996159,-1.44680445570647
Prostitution,-0.375237638950257,-1.52686071732939,-0.504001176811961,0.407257282149525,-1.01451572480008,-1.15149986198643,-0.0976317300805646,-1.16194001737428,0.699571156308349,0.0868308184291195,-0.853808750203847,-0.560660219489674,-0.207463441593035,0.46362863297111,0.258287767615621,-0.751770511090932,-0.3972228450447,-0.601993336988278,-0.951265426279083,-0.894444348874177,0.0155383513515986,-1.15217221057827,1.07854896987715,-0.592901761550501,0.407985795307314,-0.353073728301424,0.141572549798266,-0.144523430746874,0.626961151653152,0.0788959675475018,0.393554202743337,0.144704175342671,1.78038607120718,0.388209828640023,1.29775508702357,2.2905938772819,1.38770817254573,-0.51187055428442,0.552022103918948,1.3130742860638
Racist speech,0.428627629320269,0.37560166711282,0.153683102437929,0.0050831796377092,0.870532143502578,0.435739465603008,0.688763184588135,-0.0162132685923743,0.146052197046514,-0.61989229514627,-0.781302586982501,0.608273171520396,-0.845050694645808,-0.0401178802344307,0.936353004917601,0.594914201466562,-0.594511344262818,0.0234214792722764,0.519337994188689,-1.07388626760114,0.827024253862009,-0.458895688282447,-0.564566476309075,1.99866958820875,-0.93618001783441,-0.338331774314531,0.223718369987204,-0.216607811354138,0.256465195559409,-0.0350997714673259,0.0070017568832252,0.812581931956084,-0.268370463582242,-0.213453996345552,0.308310967000456,-0.498523718895217,0.344222518987289,0.311760812554547,-0.0924078276258716,-0.471496839601906
Rape,1.12452564544213,1.40513683959957,1.27548193330994,2.39922666195348,0.489842183521993,0.987505663708371,0.0342929738219172,1.38880398635361,0.64543727276196,0.957513694354,-0.24071866119297,1.77007166899429,2.1957500506828,1.3664168413949,0.408968931460505,1.11011559076108,1.17185527739179,1.73408848029575,1.71098545074851,0.282694637974715,0.88550972431321,-0.0400411227287186,0.670172323895196,0.316049783134453,2.14473336974757,1.69766608903887,0.708874891908454,0.100361828686752,1.21319047616539,2.69145405185454,0.976971554717881,2.14628243670102,2.26555467616317,1.02891673045494,2.12313065001336,2.70630558082472,1.99256522147375,0.828157718001529,1.12524928778259,0.162050091189983
Refuse to correct mistakes,-0.286246449300447,-0.60512865771329,-0.682100419385655,-0.960974716735321,0.140205483116863,-0.184085999229007,0.274780715310816,0.284184269036737,0.441532978070558,-0.396881890418036,0.734596310746489,0.122704028086237,0.0466797292042248,0.407786063377886,-0.53504212066172,-0.230601538136628,-0.277234518034851,-0.835961469690069,-0.486962882324904,0.014728039342447,-0.872709731126013,1.41872822626875,0.41233451996149,-0.989062650970373,-0.338772989771422,0.394298666246199,-0.843625978239543,-1.36189251582758,-1.51841448423042,0.354229938282769,-1.143427538223,-0.375897973402144,0.0879002116742221,0.539042911775618,-0.307365520026475,0.01085142402608,-0.265281776770556,-1.12749666901337,-0.27116578066511,-0.25923981020174
Rob,0.649038298416972,0.938989105593442,0.378401123747329,1.48042159746826,-0.0235919300283972,0.68668797851388,0.60308234796191,0.394219997106008,-0.208866794941011,0.653866096075835,-0.239347004745884,0.135161778704956,0.235315011172501,-0.0169140652592247,0.42187596831845,-0.0487323218385071,0.39979175651354,0.553805283053363,0.569897348219503,1.05279625269591,0.538412917878577,0.411932421988409,0.203878524630471,0.228577458750545,-0.342758829440601,-0.336187490098256,1.29106271821395,-0.210155503159921,-0.169994426584588,1.0261017802515,0.937496039689727,0.321976885043949,0.20631985086306,0.646120759377472,-0.0126254034116123,-0.0299809288927915,-0.0911769758425312,0.579806523655986,0.582725750853382,1.02605341609511
Self-harm,-0.754421161452436,-0.523421889477841,-1.69163781543966,-0.636505271105684,-0.833316059607097,0.100539736044897,-1.03294064393757,-0.185707521572693,-0.770076469260734,-0.167285535527451,-0.872046315146416,-0.683104198884684,-0.412129956615389,-1.14739947690652,-1.34723311960506,-1.10263876325963,-0.694811760296175,0.425028069337942,-1.55471378985741,-0.750311968993486,-1.1456812313166,-0.0815072588068966,1.77255679557249,-1.49687996337751,-0.794399087211166,0.227841731252007,-1.0993438950022,-1.80703973980358,-2.14948629415993,-0.570716979900295,-0.407491150912398,-0.441304694976195,-0.497318599584312,-1.26186879309058,-1.11693924296951,-0.265461930499197,-0.601774735813483,-0.512878431139725,-0.735384048519789,-0.914818483285798
Sell inferior goods,-0.605474298727024,-0.870775296878788,-0.679944254221324,-0.759012613037046,-0.682952350073785,-0.69279429389506,-0.968393670794044,-0.494289550282814,-0.709456498284823,-0.444894190832364,1.3709373212967,-0.578327574912585,-0.730399640150804,-0.526247392318299,-0.502845290780334,0.748366352718102,-0.0992298570861728,-0.976085241473009,-0.343874252707689,0.479568057378014,-0.042424927399145,-0.424506971898726,-0.93176228404075,-0.773551127125962,-0.646620488926329,-0.587604814456536,-0.649563369471044,0.487097051077608,-0.626496736886495,-0.603743621822322,-1.66788795216848,-1.04720074415204,-0.66467155178887,1.24744354875253,-0.568111342480855,-0.758618475212353,-0.301540515772489,-0.0384963922204167,-0.308076186334677,0.508416715657813
Sexism,0.237231136874906,0.445102241313095,0.29744541476966,-0.778613787746064,0.374830111020305,0.374972263168497,0.879435608197191,0.347425855906023,0.916106690493908,-0.471009292553055,-0.204006679815074,0.500060619555069,0.305281552120734,0.654424079081292,0.316242061402115,1.0583965323763,0.594988320613671,-0.303234029076762,0.486574709837084,0.591334738185096,0.293344335994802,0.431772066055941,-0.401215817916292,0.908151848461393,-0.223558777216416,-0.507864245163798,-0.23332112623179,-0.892587912013859,-0.985543497798108,0.228398576091538,-0.93425857547641,0.707776499379825,0.214396316596742,-0.232474982493183,0.846818194073058,0.538446030497711,1.20753798775867,-0.445910613420604,-0.825165218319491,-0.424746557177059
Sexual harassment,0.47672213255013,1.6571922553659,1.76450019258009,1.92144802842117,0.614055221823815,1.82852374540201,1.33292677786197,1.57852874696147,1.53864635127739,0.105676768124463,-0.758357598621316,1.16122742057399,2.38301343969131,1.64097614189491,0.563513714891157,0.680449567256772,1.90101511075934,1.59730711040855,1.5050448062527,0.347293728716423,1.21083515369801,-0.121886267721976,0.0984450195204561,-0.0490520925549011,2.14900056280517,1.80773934547434,0.49931422757858,-0.0690112614114334,1.26448287058133,2.5120509216017,0.837867358904384,2.04764202957043,1.99655030113806,1.66962363226987,2.00637020451724,2.59852847249881,2.02688335190939,0.199802491877806,1.39924467126458,-0.137796547810758
Skip school,-0.830663138922814,-1.21179144762147,-1.62693199439525,-0.91372188484751,0.103401619916323,-0.937599309416948,0.953643254142337,-1.128211171044,0.304393806419704,-0.749929348044142,-0.0204467729255892,0.542869980772121,-0.0737038780155299,-1.40244390093579,-1.26011472959052,-0.871122184286574,-1.2279112628052,-1.21750950148068,-1.2171160764464,-0.804723389510695,-1.16879242528522,0.345112500768962,-0.434846835820688,-0.636526066550148,1.08646949146457,0.292024718087577,-1.71084326117378,-0.662813389049777,-1.28726346495072,-0.765793770726304,-1.0983126639051,-1.03487069326071,-0.189110245940916,-0.448713561855718,-1.35552538131919,-0.212914381831538,-0.778623811203556,-0.58824522265305,-0.753061170034756,-0.71814488136058
